time,summary,icon,precipIntensity,precipProbability,temperature,apparentTemperature,dewPoint,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipType,precipAccumulation,pressure,ozone,isocal,id_poi,hour,day
1540468800,Mostly Cloudy,partly-cloudy-day,0.0052,0.08,12.033333333333331,12.033333333333331,50.23,0.88,19.25,30.31,282.0,0.75,1.0,6.216,rain,,1010.59,282.9,43-04T14,1,14,2018-10-25
1540472400,Mostly Cloudy,partly-cloudy-day,0.0021,0.05,12.744444444444444,12.744444444444444,49.16,0.81,16.82,29.21,282.0,0.75,1.0,6.216,rain,,1010.21,284.1,43-04T15,1,15,2018-10-25
1540476000,Mostly Cloudy,partly-cloudy-day,0.0018,0.05,13.15,13.15,47.33,0.73,17.13,28.99,296.0,0.57,0.0,6.216,rain,,1010.36,284.2,43-04T16,1,16,2018-10-25
1540479600,Mostly Cloudy,partly-cloudy-day,0.0014,0.03,12.694444444444445,12.694444444444445,45.28,0.7,14.52,26.73,301.0,0.75,0.0,6.216,rain,,1010.53,284.2,43-04T17,1,17,2018-10-25
1540483200,Mostly Cloudy,partly-cloudy-night,0.0007,0.02,12.105555555555554,12.105555555555554,41.59,0.63,17.12,29.31,300.0,0.61,0.0,6.216,rain,,1010.81,284.6,43-04T18,1,18,2018-10-25
1540486800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,12.094444444444447,12.094444444444447,39.78,0.59,15.52,29.33,296.0,0.61,0.0,6.216,,,1011.16,284.9,43-04T19,1,19,2018-10-25
1540490400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,12.155555555555557,12.155555555555557,39.56,0.58,15.23,29.34,309.0,0.61,0.0,6.216,,,1011.45,282.6,43-04T20,1,20,2018-10-25
1540494000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,11.138888888888888,11.138888888888888,41.62,0.67,16.91,24.56,287.0,0.61,0.0,6.216,,,1011.76,283.5,43-04T21,1,21,2018-10-25
1540497600,Mostly Cloudy,partly-cloudy-night,0.0004,0.02,11.127777777777778,11.127777777777778,40.69,0.65,15.0,30.35,291.0,0.75,0.0,6.216,rain,,1012.02,285.1,43-04T22,1,22,2018-10-25
1540501200,Mostly Cloudy,partly-cloudy-night,0.0007,0.02,11.122222222222225,11.122222222222225,40.74,0.65,12.13,23.44,291.0,0.75,0.0,6.216,rain,,1012.25,286.6,43-04T23,1,23,2018-10-25
1540504800,Mostly Cloudy,partly-cloudy-night,0.0009,0.02,10.111111111111112,10.111111111111112,40.75,0.7,12.26,22.33,282.0,0.75,0.0,6.216,rain,,1012.14,287.8,43-05T00,1,0,2018-10-26
1540508400,Mostly Cloudy,partly-cloudy-night,0.0008,0.02,10.116666666666667,10.116666666666667,41.76,0.73,10.68,21.06,270.0,0.75,0.0,6.216,rain,,1011.95,289.0,43-05T01,1,1,2018-10-26
1540512000,Mostly Cloudy,partly-cloudy-night,0.0008,0.02,10.166666666666664,10.166666666666664,42.54,0.75,10.95,18.77,264.0,0.75,0.0,6.216,rain,,1011.77,289.3,43-05T02,1,2,2018-10-26
1540515600,Mostly Cloudy,partly-cloudy-night,0.0008,0.02,10.222222222222221,10.222222222222221,42.65,0.75,10.36,18.26,265.0,0.75,0.0,6.216,rain,,1011.49,289.6,43-05T03,1,3,2018-10-26
1540519200,Mostly Cloudy,partly-cloudy-night,0.0008,0.02,10.266666666666664,10.266666666666664,41.99,0.73,11.07,18.17,260.0,0.75,0.0,6.217,rain,,1011.14,289.7,43-05T04,1,4,2018-10-26
1540522800,Mostly Cloudy,partly-cloudy-night,0.0008,0.02,9.305555555555555,6.9722222222222205,42.16,0.78,9.84,18.0,262.0,0.75,0.0,6.216,rain,,1010.8,289.7,43-05T05,1,5,2018-10-26
1540526400,Mostly Cloudy,partly-cloudy-night,0.0006,0.02,8.766666666666667,6.694444444444443,42.14,0.81,8.04,17.58,265.0,0.75,0.0,6.212,rain,,1010.5,289.7,43-05T06,1,6,2018-10-26
1540530000,Overcast,cloudy,0.0005,0.03,8.633333333333333,6.4111111111111105,42.79,0.83,8.54,17.09,251.0,1.0,0.0,6.206,rain,,1010.2,289.6,43-05T07,1,7,2018-10-26
1540533600,Overcast,cloudy,0.0004,0.03,8.011111111111113,5.699999999999999,43.7,0.9,8.35,16.06,235.0,1.0,0.0,6.216,rain,,1009.84,290.2,43-05T08,1,8,2018-10-26
1540537200,Partly Cloudy,partly-cloudy-day,0.0003,0.04,9.049999999999999,7.5166666666666675,43.83,0.84,6.18,15.84,225.0,0.19,0.0,6.22,rain,,1009.41,290.7,43-05T09,1,9,2018-10-26
1540540800,Partly Cloudy,partly-cloudy-day,0.0008,0.05,10.100000000000001,10.100000000000001,43.84,0.79,11.39,15.77,224.0,0.43,1.0,6.224,rain,,1009.12,291.3,43-05T10,1,10,2018-10-26
1540544400,Mostly Cloudy,partly-cloudy-day,0.0014,0.04,10.755555555555555,10.755555555555555,44.41,0.77,12.54,15.85,221.0,0.75,1.0,6.216,rain,,1008.58,291.8,43-05T11,1,11,2018-10-26
1540548000,Mostly Cloudy,partly-cloudy-day,0.0009,0.03,11.183333333333334,11.183333333333334,45.41,0.78,11.69,16.13,224.0,0.75,1.0,6.182,rain,,1007.96,292.1,43-05T12,1,12,2018-10-26
1540551600,Mostly Cloudy,partly-cloudy-day,0.0003,0.02,10.733333333333333,10.733333333333333,46.95,0.85,10.26,16.55,210.0,0.75,1.0,5.588,rain,,1007.07,292.5,43-05T13,1,13,2018-10-26
1540555200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,12.011111111111111,12.011111111111111,48.17,0.82,10.62,16.1,214.0,0.75,1.0,6.216,,,1006.51,295.3,43-05T14,1,14,2018-10-26
1540558800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,11.994444444444447,11.994444444444447,48.17,0.82,11.57,16.29,229.0,0.75,1.0,6.245,,,1005.79,295.2,43-05T15,1,15,2018-10-26
1540562400,Mostly Cloudy,partly-cloudy-day,0.0004,0.03,11.994444444444447,11.994444444444447,46.35,0.76,12.35,16.62,215.0,0.5,0.0,6.269,rain,,1004.79,294.5,43-05T16,1,16,2018-10-26
1540566000,Partly Cloudy,partly-cloudy-day,0.0007,0.03,12.022222222222222,12.022222222222222,46.34,0.76,10.8,17.32,204.0,0.33,0.0,6.216,rain,,1004.25,294.0,43-05T17,1,17,2018-10-26
1540569600,Partly Cloudy,partly-cloudy-night,0.0009,0.04,12.016666666666667,12.016666666666667,45.58,0.74,9.43,18.59,205.0,0.19,0.0,5.956,rain,,1003.77,293.7,43-05T18,1,18,2018-10-26
1540573200,Overcast,cloudy,0.0009,0.03,11.866666666666667,11.866666666666667,42.8,0.67,11.44,20.26,231.0,1.0,0.0,10.0,rain,,1003.37,293.7,43-05T19,1,19,2018-10-26
1540576800,Partly Cloudy,partly-cloudy-night,0.0007,0.03,10.61111111111111,10.61111111111111,42.84,0.73,12.1,20.19,220.0,0.44,0.0,6.216,rain,,1002.82,294.7,43-05T20,1,20,2018-10-26
1540580400,Partly Cloudy,partly-cloudy-night,0.0004,0.03,10.622222222222222,10.622222222222222,42.86,0.73,10.35,21.74,220.0,0.44,0.0,6.363,rain,,1002.37,295.5,43-05T21,1,21,2018-10-26
1540584000,Partly Cloudy,partly-cloudy-night,0.0,0.0,10.077777777777778,10.077777777777778,42.85,0.76,9.09,23.48,229.0,0.19,0.0,6.559,,,1002.12,296.6,43-05T22,1,22,2018-10-26
1540587600,Partly Cloudy,partly-cloudy-night,0.0,0.0,10.077777777777778,10.077777777777778,42.86,0.76,13.46,24.72,236.0,0.3,0.0,6.658,,,1001.88,297.6,43-05T23,1,23,2018-10-26
1540591200,Partly Cloudy,partly-cloudy-night,0.0,0.0,10.083333333333334,10.083333333333334,42.11,0.74,16.2,25.07,236.0,0.3,0.0,6.559,,,1001.56,298.4,43-06T00,1,0,2018-10-27
1540594800,Mostly Cloudy,partly-cloudy-night,0.0005,0.04,10.077777777777778,10.077777777777778,42.14,0.74,16.62,24.94,240.0,0.75,0.0,6.363,rain,,1001.23,299.1,43-06T01,1,1,2018-10-27
1540598400,Mostly Cloudy,partly-cloudy-night,0.001,0.06,9.488888888888887,6.272222222222222,41.14,0.74,15.7,23.05,240.0,0.75,0.0,6.216,rain,,1000.97,301.0,43-06T02,1,2,2018-10-27
1540602000,Partly Cloudy,partly-cloudy-night,0.0006,0.04,9.038888888888891,5.844444444444446,41.06,0.76,14.62,23.97,241.0,0.44,0.0,6.183,rain,,1000.99,302.7,43-06T03,1,3,2018-10-27
1540605600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.027777777777779,5.683333333333332,40.92,0.76,15.7,25.51,240.0,0.75,0.0,6.199,,,1001.01,304.5,43-06T04,1,4,2018-10-27
1540609200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.027777777777779,4.344444444444445,40.05,0.78,16.12,26.89,240.0,0.61,0.0,6.216,,,1000.51,306.3,43-06T05,1,5,2018-10-27
1540612800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,8.011111111111113,4.066666666666666,38.03,0.72,18.06,28.11,251.0,0.61,0.0,6.216,,,1000.66,308.2,43-06T06,1,6,2018-10-27
1540616400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,7.422222222222222,3.433333333333333,38.12,0.76,17.0,29.21,257.0,0.75,0.0,6.216,,,1001.29,310.0,43-06T07,1,7,2018-10-27
1540620000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.0,4.188888888888888,38.43,0.74,16.99,24.84,250.0,0.75,0.0,6.216,,,1001.86,311.0,43-06T08,1,8,2018-10-27
1540623600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.005555555555553,4.361111111111112,36.61,0.69,15.75,24.57,245.0,0.75,0.0,6.216,,,1002.45,312.2,43-06T09,1,9,2018-10-27
1540627200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.0,4.022222222222223,38.36,0.73,18.28,24.43,253.0,0.75,0.0,6.216,,,1003.01,313.2,43-06T10,1,10,2018-10-27
1540630800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.994444444444444,5.483333333333332,38.31,0.69,16.9,23.93,256.0,0.75,1.0,6.216,,,1003.5,313.8,43-06T11,1,11,2018-10-27
1540634400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.000000000000002,5.283333333333332,38.29,0.68,18.63,22.85,265.0,0.75,1.0,6.216,,,1004.04,313.8,43-06T12,1,12,2018-10-27
1540638000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.011111111111111,5.499999999999999,37.26,0.66,16.96,21.41,268.0,0.75,1.0,6.216,,,1004.69,313.3,43-06T13,1,13,2018-10-27
1540641600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.461111111111112,6.155555555555555,37.36,0.64,16.35,18.87,276.0,0.75,1.0,6.216,,,1005.72,306.5,43-06T14,1,14,2018-10-27
1540645200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.027777777777779,5.6722222222222225,36.19,0.63,15.77,17.44,280.0,0.75,1.0,6.216,,,1006.49,306.1,43-06T15,1,15,2018-10-27
1540648800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,9.011111111111111,5.82222222222222,35.19,0.6,14.55,16.19,292.0,0.75,0.0,6.216,,,1007.11,306.8,43-06T16,1,16,2018-10-27
1540652400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.438888888888888,5.38888888888889,34.06,0.6,12.62,15.29,293.0,0.75,0.0,6.216,,,1007.92,307.6,43-06T17,1,17,2018-10-27
1540656000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,7.444444444444445,4.772222222222224,33.35,0.63,9.35,14.85,307.0,0.57,0.0,6.216,,,1008.8,308.5,43-06T18,1,18,2018-10-27
1540659600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,7.011111111111109,5.144444444444443,33.53,0.65,6.01,14.77,297.0,0.75,0.0,6.216,,,1009.82,309.6,43-06T19,1,19,2018-10-27
1540663200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,7.027777777777777,4.733333333333335,33.63,0.65,7.44,15.01,297.0,0.61,0.0,6.216,,,1010.75,310.3,43-06T20,1,20,2018-10-27
1540666800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,6.483333333333334,4.13888888888889,35.73,0.73,7.22,14.91,309.0,0.61,0.0,6.216,,,1011.4,310.0,43-06T21,1,21,2018-10-27
1540670400,Partly Cloudy,partly-cloudy-night,0.0,0.0,6.077777777777777,4.100000000000001,36.57,0.78,5.81,14.83,319.0,0.33,0.0,6.216,,,1011.98,309.2,43-06T22,1,22,2018-10-27
1540674000,Partly Cloudy,partly-cloudy-night,0.0,0.0,5.538888888888888,3.1555555555555554,35.57,0.78,6.7,14.84,333.0,0.44,0.0,6.216,,,1012.51,308.6,43-06T23,1,23,2018-10-27
1540677600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,5.1,3.066666666666668,33.9,0.75,5.46,15.04,342.0,0.5,0.0,6.216,,,1013.03,308.1,43-07T00,1,0,2018-10-28
1540681200,Partly Cloudy,partly-cloudy-night,0.0,0.0,4.111111111111111,1.8000000000000012,34.87,0.84,5.71,15.34,341.0,0.44,0.0,6.216,,,1013.46,307.8,43-07T01,1,1,2018-10-28
1540684800,Partly Cloudy,partly-cloudy-night,0.0,0.0,4.111111111111111,1.761111111111112,34.9,0.84,5.81,14.34,341.0,0.33,0.0,6.216,,,1013.95,309.3,43-07T02,1,2,2018-10-28
1540688400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,4.5055555555555555,2.077777777777779,35.63,0.84,6.23,14.33,349.0,0.57,0.0,6.216,,,1014.18,309.7,43-07T02,1,2,2018-10-28
1540692000,Partly Cloudy,partly-cloudy-night,0.0,0.0,3.4888888888888894,0.5500000000000012,35.69,0.9,7.12,14.46,356.0,0.43,0.0,6.216,,,1014.3,310.3,43-07T03,1,3,2018-10-28
1540695600,Mostly Cloudy,partly-cloudy-night,0.0,0.0,3.5500000000000003,0.816666666666666,35.62,0.9,6.55,15.1,7.0,0.57,0.0,6.216,,,1014.36,310.7,43-07T04,1,4,2018-10-28
1540699200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,4.127777777777777,1.311111111111111,37.46,0.93,7.15,16.75,20.0,0.75,0.0,6.216,,,1014.59,310.5,43-07T05,1,5,2018-10-28
1540702800,Mostly Cloudy,partly-cloudy-night,0.0,0.0,4.533333333333331,1.9666666666666661,37.49,0.9,6.64,18.91,26.0,0.75,0.0,6.216,,,1014.78,310.0,43-07T06,1,6,2018-10-28
1540706400,Mostly Cloudy,partly-cloudy-night,0.0,0.0,4.483333333333333,1.7166666666666686,37.39,0.9,7.23,18.41,31.0,0.75,0.0,6.216,,,1015.24,310.7,43-07T07,1,7,2018-10-28
1540710000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,5.011111111111113,2.105555555555555,39.22,0.93,8.07,19.11,24.0,0.75,0.0,6.216,,,1015.57,311.3,43-07T08,1,8,2018-10-28
1540713600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,5.433333333333334,2.3499999999999983,38.41,0.88,9.1,19.6,39.0,0.75,0.0,6.216,,,1015.82,312.2,43-07T09,1,9,2018-10-28
1540717200,Mostly Cloudy,partly-cloudy-day,0.0,0.0,5.95,2.6500000000000017,37.03,0.8,10.59,19.98,46.0,0.75,1.0,6.216,,,1015.96,312.3,43-07T10,1,10,2018-10-28
1540720800,Mostly Cloudy,partly-cloudy-day,0.0,0.0,6.944444444444445,3.4666666666666677,35.31,0.7,12.82,20.31,65.0,0.75,1.0,6.172,,,1015.85,311.1,43-07T11,1,11,2018-10-28
1540724400,Mostly Cloudy,partly-cloudy-day,0.0,0.0,7.977777777777778,4.4722222222222205,35.45,0.66,14.74,20.54,55.0,0.57,1.0,6.131,,,1015.53,309.3,43-07T12,1,12,2018-10-28
1540728000,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.116666666666667,4.755555555555556,35.63,0.65,14.03,18.53,53.0,0.57,1.0,6.216,,,1015.64,297.9,43-07T13,1,13,2018-10-28
1540731600,Mostly Cloudy,partly-cloudy-day,0.0,0.0,8.199999999999998,4.9833333333333325,34.36,0.62,13.25,18.55,49.0,0.57,1.0,6.763,,,1015.69,296.0,43-07T14,1,14,2018-10-28
1540735200,Mostly Cloudy,partly-cloudy-day,0.0008,0.1,8.199999999999998,5.216666666666667,35.29,0.64,11.83,18.83,45.0,0.75,0.0,7.494,rain,,1015.65,295.3,43-07T15,1,15,2018-10-28
1540738800,Mostly Cloudy,partly-cloudy-day,0.0017,0.14,8.11111111111111,5.127777777777776,35.27,0.65,11.71,19.56,41.0,0.75,0.0,7.869,rain,,1015.58,295.2,43-07T16,1,16,2018-10-28
1540742400,Mostly Cloudy,partly-cloudy-night,0.0025,0.19,7.688888888888891,4.894444444444446,35.35,0.67,10.17,21.03,44.0,0.75,0.0,7.53,rain,,1015.45,295.3,43-07T17,1,17,2018-10-28
1540746000,Mostly Cloudy,partly-cloudy-night,0.0031,0.21,7.177777777777779,4.238888888888891,37.11,0.74,10.3,22.91,44.0,0.75,0.0,6.836,rain,,1015.31,296.0,43-07T18,1,18,2018-10-28
1540749600,Mostly Cloudy,partly-cloudy-night,0.0033,0.24,6.733333333333332,3.622222222222224,37.92,0.79,10.6,22.17,55.0,0.75,0.0,7.08,rain,,1015.36,301.2,43-07T19,1,19,2018-10-28
1540753200,Mostly Cloudy,partly-cloudy-night,0.0024,0.23,6.761111111111112,3.8944444444444435,37.97,0.79,9.51,23.15,66.0,0.75,0.0,6.749,rain,,1015.19,302.0,43-07T20,1,20,2018-10-28
1540756800,Mostly Cloudy,partly-cloudy-night,0.0014,0.17,6.800000000000001,4.0388888888888905,39.94,0.85,9.07,24.13,48.0,0.75,0.0,6.409,rain,,1014.89,302.2,43-07T21,1,21,2018-10-28
1540760400,Mostly Cloudy,partly-cloudy-night,0.0009,0.13,6.311111111111111,3.5666666666666678,39.27,0.85,8.54,25.06,54.0,0.75,0.0,6.239,rain,,1014.64,302.4,43-07T22,1,22,2018-10-28
1540764000,Mostly Cloudy,partly-cloudy-night,0.0008,0.11,6.51111111111111,2.8277777777777797,39.3,0.84,13.34,26.05,64.0,0.75,0.0,6.403,rain,,1014.33,303.2,43-07T23,1,23,2018-10-28
1540767600,Mostly Cloudy,partly-cloudy-night,0.0014,0.1,6.016666666666666,2.133333333333335,38.32,0.84,13.73,25.71,70.0,0.75,0.0,6.743,rain,,1013.93,304.0,44-01T00,1,0,2018-10-29
1540771200,Mostly Cloudy,partly-cloudy-night,0.0023,0.11,5.283333333333332,0.6055555555555574,35.22,0.78,17.41,28.52,76.0,0.75,0.0,6.234,rain,,1013.8,306.7,44-01T01,1,1,2018-10-29
1540774800,Overcast,cloudy,0.0035,0.1,5.683333333333332,1.6055555555555558,35.28,0.76,14.32,23.19,76.0,0.89,0.0,6.42,rain,,1013.46,306.6,44-01T02,1,2,2018-10-29
1540778400,Overcast,cloudy,0.0049,0.11,5.094444444444445,0.8222222222222205,35.37,0.8,14.53,26.51,71.0,0.89,0.0,6.668,rain,,1013.17,305.9,44-01T03,1,3,2018-10-29
1540782000,Overcast,cloudy,0.0056,0.12,5.611111111111112,1.6611111111111123,35.6,0.78,13.48,27.01,66.0,0.89,0.0,6.806,rain,,1012.9,305.4,44-01T04,1,4,2018-10-29
1540785600,Overcast,cloudy,0.0047,0.13,5.1,0.6611111111111099,34.58,0.77,15.52,26.92,76.0,0.89,0.0,6.724,rain,,1012.65,305.1,44-01T05,1,5,2018-10-29
1540789200,Overcast,cloudy,0.0031,0.1,4.683333333333334,0.15000000000000174,34.6,0.8,15.39,24.18,76.0,0.89,0.0,6.53,rain,,1012.51,305.0,44-01T06,1,6,2018-10-29
1540792800,Overcast,cloudy,0.002,0.08,4.549999999999999,0.011111111111112848,35.6,0.84,15.2,29.98,71.0,0.89,0.0,6.382,rain,,1012.07,302.2,44-01T07,1,7,2018-10-29
1540796400,Overcast,cloudy,0.0013,0.06,4.655555555555557,0.5888888888888901,35.47,0.82,12.74,21.4,80.0,1.0,0.0,6.299,rain,,1011.81,302.6,44-01T08,1,8,2018-10-29
1540800000,Overcast,cloudy,0.0009,0.06,4.616666666666668,-0.19444444444444522,35.48,0.83,17.01,21.53,80.0,1.0,0.0,6.246,rain,,1011.71,303.6,44-01T09,1,9,2018-10-29
1540803600,Overcast,cloudy,0.0008,0.06,4.6000000000000005,-0.011111111111110874,35.5,0.83,15.72,21.91,80.0,1.0,1.0,6.216,rain,,1011.37,304.9,44-01T10,1,10,2018-10-29
1540807200,Overcast,cloudy,0.001,0.05,4.588888888888888,0.18333333333333238,35.48,0.83,14.48,22.68,85.0,1.0,1.0,6.223,rain,,1010.73,306.6,44-01T11,1,11,2018-10-29
1540810800,Overcast,cloudy,0.0012,0.05,4.566666666666666,0.033333333333334596,35.45,0.83,15.16,26.61,80.0,1.0,1.0,6.256,rain,,1009.91,308.5,44-01T12,1,12,2018-10-29
1540814400,Overcast,cloudy,0.0014,0.06,4.605555555555555,0.26666666666666494,35.52,0.83,14.12,19.54,80.0,1.0,1.0,6.216,rain,,1009.61,310.3,44-01T13,1,13,2018-10-29
1540818000,Overcast,cloudy,0.0012,0.05,4.588888888888888,0.14444444444444335,36.32,0.86,14.7,20.96,85.0,1.0,1.0,6.216,rain,,1008.75,310.3,44-01T14,1,14,2018-10-29
1540821600,Overcast,cloudy,0.0009,0.05,4.583333333333333,0.3500000000000014,37.35,0.89,13.52,23.29,80.0,0.89,0.0,6.216,rain,,1007.76,309.6,44-01T15,1,15,2018-10-29
1540825200,Overcast,cloudy,0.0008,0.04,4.022222222222223,-0.5388888888888883,37.36,0.93,14.47,25.35,70.0,0.89,0.0,6.216,rain,,1006.81,309.2,44-01T16,1,16,2018-10-29
1540828800,Overcast,cloudy,0.0008,0.05,4.01111111111111,-0.46666666666666656,37.29,0.93,14.0,26.56,84.0,0.89,0.0,5.942,rain,,1005.95,309.8,44-01T17,1,17,2018-10-29
1540832400,Overcast,cloudy,0.001,0.05,3.994444444444443,-0.472222222222223,37.25,0.93,13.9,27.49,75.0,0.89,0.0,4.546,rain,,1005.08,310.6,44-01T18,1,18,2018-10-29
1540836000,Overcast,cloudy,0.0011,0.05,3.9722222222222214,-0.44444444444444486,37.19,0.93,13.6,24.54,75.0,0.89,0.0,4.699,rain,,1004.31,316.2,44-01T19,1,19,2018-10-29
1540839600,Overcast,cloudy,0.0014,0.06,6.727777777777778,2.9555555555555557,39.62,0.84,14.22,25.46,86.0,1.0,0.0,10.0,rain,,1003.21,317.7,44-01T20,1,20,2018-10-29
1540843200,Overcast,cloudy,0.0018,0.06,7.277777777777778,3.611111111111111,41.44,0.87,14.53,26.85,87.0,1.0,0.0,10.0,rain,,1001.95,318.6,44-01T21,1,21,2018-10-29
1540846800,Overcast,cloudy,0.002,0.06,8.033333333333335,4.533333333333331,43.64,0.9,14.8,28.08,89.0,1.0,0.0,10.0,rain,,1000.55,318.9,44-01T22,1,22,2018-10-29
1540850400,Overcast,cloudy,0.001,0.05,9.011111111111111,5.78888888888889,46.31,0.93,14.78,28.62,92.0,1.0,0.0,10.0,rain,,999.1,318.4,44-01T23,1,23,2018-10-29
1540854000,Foggy,fog,0.0002,0.03,5.8833333333333355,2.061111111111112,42.59,1.0,13.17,29.0,79.0,0.89,0.0,1.529,rain,,997.59,317.2,44-02T00,1,0,2018-10-30
1540857600,Overcast,cloudy,0.0,0.0,8.255555555555555,5.144444444444443,45.44,0.95,12.69,27.04,72.0,1.0,0.0,10.0,,,995.62,317.3,44-02T01,1,1,2018-10-30
1540861200,Overcast,cloudy,0.0,0.0,9.677777777777779,6.83888888888889,48.5,0.97,13.36,29.24,81.0,0.99,0.0,10.0,,,994.32,315.6,44-02T02,1,2,2018-10-30
1540864800,Overcast,cloudy,0.0,0.0,9.5,6.783333333333334,48.14,0.96,12.28,24.12,79.0,0.89,0.0,2.698,,,993.1,313.6,44-02T03,1,3,2018-10-30
1540868400,Mostly Cloudy,partly-cloudy-night,0.0002,0.04,10.472222222222221,10.472222222222221,49.11,0.94,11.69,35.22,84.0,0.75,0.0,4.156,rain,,992.29,311.9,44-02T04,1,4,2018-10-30
1540872000,Partly Cloudy,partly-cloudy-night,0.0,0.0,11.477777777777776,11.477777777777776,49.93,0.9,11.74,37.24,89.0,0.44,0.0,5.126,,,991.57,311.0,44-02T05,1,5,2018-10-30
1540875600,Overcast,cloudy,0.0,0.0,14.761111111111111,14.761111111111111,56.52,0.93,16.41,38.79,136.0,0.89,0.0,10.0,,,991.15,310.4,44-02T06,1,6,2018-10-30
1540879200,Mostly Cloudy,partly-cloudy-night,0.0,0.0,14.38888888888889,14.38888888888889,52.53,0.82,12.29,34.92,108.0,0.78,0.0,6.216,,,991.51,309.1,44-02T07,1,7,2018-10-30
1540882800,Mostly Cloudy,partly-cloudy-day,0.0008,0.04,15.75,15.75,55.17,0.83,14.21,33.75,152.0,0.63,0.0,10.0,rain,,991.93,308.2,44-02T08,1,8,2018-10-30
1540886400,Partly Cloudy,partly-cloudy-day,0.0022,0.06,16.87222222222222,16.87222222222222,53.47,0.73,12.06,32.12,134.0,0.44,0.0,6.077,rain,,992.83,307.6,44-02T09,1,9,2018-10-30
1540890000,Partly Cloudy,partly-cloudy-day,0.003,0.05,17.922222222222224,17.922222222222224,52.17,0.65,17.14,30.3,162.0,0.3,1.0,10.0,rain,,993.62,307.9,44-02T10,1,10,2018-10-30
1540893600,Partly Cloudy,partly-cloudy-day,0.0019,0.03,19.88888888888889,19.88888888888889,50.59,0.54,15.14,28.14,149.0,0.24,1.0,6.068,rain,,994.34,309.7,44-02T11,1,11,2018-10-30
1540897200,Partly Cloudy,partly-cloudy-day,0.0005,0.02,18.738888888888894,18.738888888888894,47.76,0.52,15.71,25.79,188.0,0.21,1.0,10.0,rain,,995.03,312.5,44-02T12,1,12,2018-10-30
1540900800,Partly Cloudy,partly-cloudy-day,0.0,0.0,20.372222222222224,20.372222222222224,41.39,0.37,19.11,30.59,215.0,0.18,1.0,6.216,,,994.0,319.5,44-02T13,1,13,2018-10-30
1540904400,Clear,clear-day,0.0005,0.02,18.383333333333336,18.383333333333336,44.61,0.47,8.87,21.02,217.0,0.12,1.0,10.0,rain,,994.99,323.1,44-02T14,1,14,2018-10-30
1540908000,Clear,clear-day,0.0025,0.04,17.022222222222222,17.022222222222222,45.08,0.53,11.03,21.28,219.0,0.06,0.0,7.096,rain,,996.29,326.4,44-02T15,1,15,2018-10-30
1540911600,Clear,clear-day,0.0044,0.05,15.82777777777778,15.82777777777778,44.55,0.56,13.44,22.86,219.0,0.06,0.0,3.782,rain,,997.59,328.8,44-02T16,1,16,2018-10-30
1540915200,Partly Cloudy,partly-cloudy-night,0.0034,0.05,13.722222222222223,13.722222222222223,42.08,0.58,18.54,26.58,215.0,0.19,0.0,4.837,rain,,999.11,329.8,44-02T17,1,17,2018-10-30
1540918800,Mostly Cloudy,partly-cloudy-night,0.0015,0.05,10.672222222222224,10.672222222222224,40.8,0.67,21.43,37.1,200.0,0.57,0.0,4.954,rain,,1000.68,329.9,44-02T18,1,18,2018-10-30
1540922400,Windy and Partly Cloudy,partly-cloudy-night,0.0005,0.03,9.061111111111112,4.911111111111113,35.37,0.61,22.91,40.53,204.0,0.44,0.0,7.173,rain,,1001.82,336.0,44-02T19,1,19,2018-10-30
1540926000,Mostly Cloudy,partly-cloudy-night,0.0,0.0,9.044444444444444,5.444444444444443,34.42,0.59,17.76,37.33,198.0,0.59,0.0,7.059,,,1002.78,335.6,44-02T20,1,20,2018-10-30
